X_global,Y_global,Z_global
3560.09,0.0,-178.196
3486.964484478704,0.0,50.5913602329162
3488.20717936493,76.71604954818082,46.70334822277334
3492.5279840066883,161.23106511828718,33.18487274916035
3505.6157798358236,246.2720146941518,-7.762835279554054
3531.2237939330143,291.80904634130457,-87.8824748381602
3560.09,294.15,-178.19599999999997
3589.187776854638,294.1500000000001,-269.2340392912271
3620.8882212465605,274.8621346223106,-368.41502883961783
3642.5724770273114,196.837489663194,-436.2584293726169
3646.6595796730157,92.39031113256218,-449.04572281794435
3646.6595796730157,3.4822603896445934e-14,-449.04572281794447
3646.6595796730157,-92.3903111325621,-449.04572281794435
3642.5724770273114,-196.83748966319402,-436.2584293726168
3620.8882212465605,-274.8621346223105,-368.4150288396179
3589.187776854638,-294.1500000000001,-269.2340392912271
3560.09,-294.15,-178.19600000000005
3531.2237939330143,-291.8090463413046,-87.88247483816028
3505.6157798358236,-246.27201469415184,-7.762835279554082
3492.5279840066883,-161.2310651182872,33.18487274916032
3488.20717936493,-76.7160495481809,46.70334822277334
