X_global,Y_global,Z_global
2745.4,0.0,-411.81
2689.380177358112,0.0,-205.5314456828966
2689.3801773580985,69.45158506978755,-205.53144568284628
2689.6322246743393,154.59973838265637,-206.45954494417373
2699.5742057880916,240.66523186703435,-243.0683272372348
2720.7336816043876,289.6627760084319,-320.98264177184745
2745.4,294.15000000000003,-411.81
2770.066338183795,289.66300838603195,-502.63743109303294
2791.225860914391,240.66558217123833,-580.5519183774595
2801.167837606059,154.59991103672368,-617.1606843873352
2801.419822641888,69.45158506977064,-618.0885543171034
2801.419822641888,2.617682533176973e-14,-618.0885543171034
2801.419822641888,-69.4515850697706,-618.0885543171034
2801.167837606059,-154.5999110367237,-617.1606843873351
2791.225860914391,-240.6655821712383,-580.5519183774595
2770.066338183795,-289.66300838603195,-502.63743109303294
2745.4,-294.15000000000003,-411.81000000000006
2720.7336816043876,-289.66277600843193,-320.9826417718475
2699.5742057880916,-240.66523186703438,-243.06832723723483
2689.6322246743393,-154.59973838265645,-206.45954494417379
2689.3801773580985,-69.45158506978763,-205.53144568284628
