X_global,Y_global,Z_global
2423.682,0.0,-499.18
2371.6458091903346,0.0,-307.5701428785779
2371.6458091903346,64.51280568710214,-307.57014287857805
2371.6458091903346,144.2550189355954,-307.57014287857805
2379.743254252167,230.75494086241895,-337.38689670326505
2399.3627971560663,285.5865108485148,-409.6308053005403
2423.682,294.15,-499.18
2448.001172654832,285.5861563303147,-588.7290835358784
2467.620733050665,230.75487418017474,-660.9730565426885
2475.678549802518,144.14512591407288,-690.6438893325162
2475.718190809682,64.51280568712293,-690.7898571214837
2475.718190809682,2.4315362197100655e-14,-690.789857121484
2475.718190809682,-64.51280568712289,-690.7898571214837
2475.678549802518,-144.1451259140729,-690.6438893325162
2467.620733050665,-230.7548741801747,-660.9730565426886
2448.001172654832,-285.5861563303147,-588.7290835358784
2423.682,-294.15,-499.18000000000006
2399.3627971560663,-285.5865108485149,-409.6308053005404
2379.743254252167,-230.754940862419,-337.3868967032651
2371.6458091903346,-144.25501893559544,-307.5701428785781
2371.6458091903346,-64.5128056871022,-307.57014287857805
