X_global,Y_global,Z_global
3876.111,0.0,-76.161
3806.470588340121,0.0,153.1984647176673
3807.655282355638,76.55797427250204,149.29669592026033
3811.762973789482,160.91663342134368,135.76808679753964
3824.190921911162,245.96820031565608,94.83685935665216
3848.5736506005155,291.7096282081128,14.53277344947442
3876.111,294.15,-76.16099999999999
3903.878720166163,294.1499999999999,-167.61349549709917
3936.710998903958,287.0887952832628,-275.7460251199864
3962.814110008082,216.8205210213661,-361.71616009776307
3969.710980216826,104.67825221808434,-384.43088020927775
3969.710980216826,3.945402141067046e-14,-384.43088020927775
3969.710980216826,-104.67825221808425,-384.43088020927775
3962.814110008082,-216.82052102136618,-361.716160097763
3936.710998903958,-287.08879528326275,-275.74602511998654
3903.878720166163,-294.1499999999999,-167.61349549709917
3876.111,-294.15,-76.16100000000006
3848.5736506005155,-291.70962820811286,14.532773449474348
3824.190921911162,-245.9682003156561,94.83685935665213
3811.762973789482,-160.91663342134376,135.76808679753958
3807.655282355638,-76.5579742725021,149.29669592026033
